time,depth,latitude,longitude,so,thetao
07/01/2024 07:00,0.494025,-6.0833335,105.250015,33.2357,29.500341
07/01/2024 08:00,0.494025,-6.0833335,105.250015,33.223248,29.524567
07/01/2024 09:00,0.494025,-6.0833335,105.250015,33.207928,29.526894
07/01/2024 10:00,0.494025,-6.0833335,105.250015,33.188778,29.505648
07/01/2024 11:00,0.494025,-6.0833335,105.250015,33.167366,29.479511
07/01/2024 12:00,0.494025,-6.0833335,105.250015,33.14385,29.446056
07/01/2024 13:00,0.494025,-6.0833335,105.250015,33.114365,29.417267
07/01/2024 14:00,0.494025,-6.0833335,105.250015,33.08747,29.397026
07/01/2024 15:00,0.494025,-6.0833335,105.250015,33.06147,29.378536
07/01/2024 16:00,0.494025,-6.0833335,105.250015,33.037823,29.359962
07/01/2024 17:00,0.494025,-6.0833335,105.250015,33.016766,29.338825
07/01/2024 18:00,0.494025,-6.0833335,105.250015,32.999138,29.315594
07/01/2024 19:00,0.494025,-6.0833335,105.250015,32.986443,29.291983
07/01/2024 20:00,0.494025,-6.0833335,105.250015,32.977657,29.26717
07/01/2024 21:00,0.494025,-6.0833335,105.250015,32.971737,29.242905
07/01/2024 22:00,0.494025,-6.0833335,105.250015,32.966724,29.219677
07/01/2024 23:00,0.494025,-6.0833335,105.250015,32.958946,29.195396
08/01/2024 00:00,0.494025,-6.0833335,105.250015,32.95146,29.172861
08/01/2024 01:00,0.494025,-6.0833335,105.250015,32.9487,29.177044
08/01/2024 02:00,0.494025,-6.0833335,105.250015,32.946644,29.219393
08/01/2024 03:00,0.494025,-6.0833335,105.250015,32.943924,29.306488
08/01/2024 04:00,0.494025,-6.0833335,105.250015,32.942574,29.449183
08/01/2024 05:00,0.494025,-6.0833335,105.250015,32.943012,29.645918
08/01/2024 06:00,0.494025,-6.0833335,105.250015,32.945366,29.859959
08/01/2024 07:00,0.494025,-6.0833335,105.250015,32.949615,30.036636
08/01/2024 08:00,0.494025,-6.0833335,105.250015,32.959496,30.1154
08/01/2024 09:00,0.494025,-6.0833335,105.250015,32.980747,30.053045
08/01/2024 10:00,0.494025,-6.0833335,105.250015,33.001415,29.936695
08/01/2024 11:00,0.494025,-6.0833335,105.250015,33.025623,29.806526
08/01/2024 12:00,0.494025,-6.0833335,105.250015,33.034878,29.741678
08/01/2024 13:00,0.494025,-6.0833335,105.250015,33.042046,29.68228
08/01/2024 14:00,0.494025,-6.0833335,105.250015,33.055134,29.617853
08/01/2024 15:00,0.494025,-6.0833335,105.250015,33.094757,29.528362
08/01/2024 16:00,0.494025,-6.0833335,105.250015,33.119083,29.47208
08/01/2024 17:00,0.494025,-6.0833335,105.250015,33.13495,29.43057
08/01/2024 18:00,0.494025,-6.0833335,105.250015,33.146008,29.385687
08/01/2024 19:00,0.494025,-6.0833335,105.250015,33.15722,29.339556
08/01/2024 20:00,0.494025,-6.0833335,105.250015,33.16726,29.294968
08/01/2024 21:00,0.494025,-6.0833335,105.250015,33.17766,29.253242
08/01/2024 22:00,0.494025,-6.0833335,105.250015,33.18911,29.213501
08/01/2024 23:00,0.494025,-6.0833335,105.250015,33.20009,29.183039
09/01/2024 00:00,0.494025,-6.0833335,105.250015,33.210667,29.168356
09/01/2024 01:00,0.494025,-6.0833335,105.250015,33.220592,29.20197
09/01/2024 02:00,0.494025,-6.0833335,105.250015,33.229366,29.288343
09/01/2024 03:00,0.494025,-6.0833335,105.250015,33.237297,29.40891
09/01/2024 04:00,0.494025,-6.0833335,105.250015,33.245,29.506659
09/01/2024 05:00,0.494025,-6.0833335,105.250015,33.253357,29.594488
09/01/2024 06:00,0.494025,-6.0833335,105.250015,33.262646,29.638397
09/01/2024 07:00,0.494025,-6.0833335,105.250015,33.27177,29.6362
09/01/2024 08:00,0.494025,-6.0833335,105.250015,33.29669,29.609463
09/01/2024 09:00,0.494025,-6.0833335,105.250015,33.318626,29.571354
09/01/2024 10:00,0.494025,-6.0833335,105.250015,33.327915,29.537212
09/01/2024 11:00,0.494025,-6.0833335,105.250015,33.327553,29.505056
09/01/2024 12:00,0.494025,-6.0833335,105.250015,33.32321,29.473509
09/01/2024 13:00,0.494025,-6.0833335,105.250015,33.317184,29.444792
09/01/2024 14:00,0.494025,-6.0833335,105.250015,33.312824,29.413557
09/01/2024 15:00,0.494025,-6.0833335,105.250015,33.307926,29.383709
09/01/2024 16:00,0.494025,-6.0833335,105.250015,33.30222,29.359133
09/01/2024 17:00,0.494025,-6.0833335,105.250015,33.297398,29.334227
09/01/2024 18:00,0.494025,-6.0833335,105.250015,33.295235,29.313011
09/01/2024 19:00,0.494025,-6.0833335,105.250015,33.29372,29.302044
09/01/2024 20:00,0.494025,-6.0833335,105.250015,33.2832,29.291367
09/01/2024 21:00,0.494025,-6.0833335,105.250015,33.269596,29.274586
09/01/2024 22:00,0.494025,-6.0833335,105.250015,33.258266,29.256813
09/01/2024 23:00,0.494025,-6.0833335,105.250015,33.24747,29.244356
10/01/2024 00:00,0.494025,-6.0833335,105.250015,33.236572,29.255075
10/01/2024 01:00,0.494025,-6.0833335,105.250015,33.223896,29.298422
10/01/2024 02:00,0.494025,-6.0833335,105.250015,33.207657,29.348467
10/01/2024 03:00,0.494025,-6.0833335,105.250015,33.194397,29.416115
10/01/2024 04:00,0.494025,-6.0833335,105.250015,33.185005,29.513386
10/01/2024 05:00,0.494025,-6.0833335,105.250015,33.173878,29.621317
10/01/2024 06:00,0.494025,-6.0833335,105.250015,33.16247,29.709953
10/01/2024 07:00,0.494025,-6.0833335,105.250015,33.15044,29.762295
10/01/2024 08:00,0.494025,-6.0833335,105.250015,33.14567,29.769659
10/01/2024 09:00,0.494025,-6.0833335,105.250015,33.147865,29.747522
10/01/2024 10:00,0.494025,-6.0833335,105.250015,33.145367,29.720438
10/01/2024 11:00,0.494025,-6.0833335,105.250015,33.143345,29.678267
10/01/2024 12:00,0.494025,-6.0833335,105.250015,33.12742,29.633303
10/01/2024 13:00,0.494025,-6.0833335,105.250015,33.113464,29.594418
10/01/2024 14:00,0.494025,-6.0833335,105.250015,33.09737,29.564571
10/01/2024 15:00,0.494025,-6.0833335,105.250015,33.07465,29.537706
10/01/2024 16:00,0.494025,-6.0833335,105.250015,33.033928,29.508154
10/01/2024 17:00,0.494025,-6.0833335,105.250015,32.99586,29.484465
10/01/2024 18:00,0.494025,-6.0833335,105.250015,32.994705,29.468618
10/01/2024 19:00,0.494025,-6.0833335,105.250015,32.992928,29.444498
10/01/2024 20:00,0.494025,-6.0833335,105.250015,32.989727,29.418295
10/01/2024 21:00,0.494025,-6.0833335,105.250015,32.98425,29.396809
10/01/2024 22:00,0.494025,-6.0833335,105.250015,32.96619,29.38178
10/01/2024 23:00,0.494025,-6.0833335,105.250015,32.947,29.373669
11/01/2024 00:00,0.494025,-6.0833335,105.250015,32.942448,29.388927
11/01/2024 01:00,0.494025,-6.0833335,105.250015,32.938705,29.41015
11/01/2024 02:00,0.494025,-6.0833335,105.250015,32.92025,29.439358
11/01/2024 03:00,0.494025,-6.0833335,105.250015,32.905674,29.471975
11/01/2024 04:00,0.494025,-6.0833335,105.250015,32.901638,29.498316
11/01/2024 05:00,0.494025,-6.0833335,105.250015,32.89854,29.516012
11/01/2024 06:00,0.494025,-6.0833335,105.250015,32.904266,29.518705
11/01/2024 07:00,0.494025,-6.0833335,105.250015,32.919495,29.512257
11/01/2024 08:00,0.494025,-6.0833335,105.250015,32.93496,29.4928
11/01/2024 09:00,0.494025,-6.0833335,105.250015,32.952446,29.46907
11/01/2024 10:00,0.494025,-6.0833335,105.250015,32.962692,29.439266
11/01/2024 11:00,0.494025,-6.0833335,105.250015,32.97983,29.403433
11/01/2024 12:00,0.494025,-6.0833335,105.250015,33.00075,29.369713
11/01/2024 13:00,0.494025,-6.0833335,105.250015,33.02287,29.340437
11/01/2024 14:00,0.494025,-6.0833335,105.250015,33.040787,29.306633
11/01/2024 15:00,0.494025,-6.0833335,105.250015,33.05512,29.273708
11/01/2024 16:00,0.494025,-6.0833335,105.250015,33.071934,29.241983
11/01/2024 17:00,0.494025,-6.0833335,105.250015,33.095688,29.208359
11/01/2024 18:00,0.494025,-6.0833335,105.250015,33.125874,29.172993
11/01/2024 19:00,0.494025,-6.0833335,105.250015,33.160866,29.134087
11/01/2024 20:00,0.494025,-6.0833335,105.250015,33.192368,29.093977
11/01/2024 21:00,0.494025,-6.0833335,105.250015,33.21173,29.053802
11/01/2024 22:00,0.494025,-6.0833335,105.250015,33.222744,29.01443
11/01/2024 23:00,0.494025,-6.0833335,105.250015,33.235943,28.978422
12/01/2024 00:00,0.494025,-6.0833335,105.250015,33.261124,28.953154
12/01/2024 01:00,0.494025,-6.0833335,105.250015,33.289795,28.938047
12/01/2024 02:00,0.494025,-6.0833335,105.250015,33.316372,28.94098
12/01/2024 03:00,0.494025,-6.0833335,105.250015,33.336258,28.96195
12/01/2024 04:00,0.494025,-6.0833335,105.250015,33.35107,28.988241
12/01/2024 05:00,0.494025,-6.0833335,105.250015,33.3653,29.031126
12/01/2024 06:00,0.494025,-6.0833335,105.250015,33.37857,29.090023
12/01/2024 07:00,0.494025,-6.0833335,105.250015,33.393192,29.123274
12/01/2024 08:00,0.494025,-6.0833335,105.250015,33.409767,29.13211
12/01/2024 09:00,0.494025,-6.0833335,105.250015,33.42903,29.118534
12/01/2024 10:00,0.494025,-6.0833335,105.250015,33.449333,29.087831
12/01/2024 11:00,0.494025,-6.0833335,105.250015,33.46957,29.050497
12/01/2024 12:00,0.494025,-6.0833335,105.250015,33.489613,29.017906
12/01/2024 13:00,0.494025,-6.0833335,105.250015,33.508945,28.98973
12/01/2024 14:00,0.494025,-6.0833335,105.250015,33.526577,28.964987
12/01/2024 15:00,0.494025,-6.0833335,105.250015,33.53793,28.941097
12/01/2024 16:00,0.494025,-6.0833335,105.250015,33.54868,28.916353
12/01/2024 17:00,0.494025,-6.0833335,105.250015,33.5578,28.894245
12/01/2024 18:00,0.494025,-6.0833335,105.250015,33.5665,28.870363
12/01/2024 19:00,0.494025,-6.0833335,105.250015,33.57751,28.84571
12/01/2024 20:00,0.494025,-6.0833335,105.250015,33.58779,28.81976
12/01/2024 21:00,0.494025,-6.0833335,105.250015,33.599236,28.798481
12/01/2024 22:00,0.494025,-6.0833335,105.250015,33.611717,28.77801
12/01/2024 23:00,0.494025,-6.0833335,105.250015,33.616287,28.755167
13/01/2024 00:00,0.494025,-6.0833335,105.250015,33.62056,28.739845
13/01/2024 01:00,0.494025,-6.0833335,105.250015,33.618713,28.739536
13/01/2024 02:00,0.494025,-6.0833335,105.250015,33.61779,28.746735
13/01/2024 03:00,0.494025,-6.0833335,105.250015,33.621693,28.763649
13/01/2024 04:00,0.494025,-6.0833335,105.250015,33.627335,28.77954
13/01/2024 05:00,0.494025,-6.0833335,105.250015,33.640198,28.797173
13/01/2024 06:00,0.494025,-6.0833335,105.250015,33.653206,28.808796
13/01/2024 07:00,0.494025,-6.0833335,105.250015,33.662243,28.819813
13/01/2024 08:00,0.494025,-6.0833335,105.250015,33.670624,28.830183
13/01/2024 09:00,0.494025,-6.0833335,105.250015,33.682255,28.829065
13/01/2024 10:00,0.494025,-6.0833335,105.250015,33.696297,28.817314
13/01/2024 11:00,0.494025,-6.0833335,105.250015,33.7109,28.798265
13/01/2024 12:00,0.494025,-6.0833335,105.250015,33.725163,28.778435
13/01/2024 13:00,0.494025,-6.0833335,105.250015,33.73804,28.75888
13/01/2024 14:00,0.494025,-6.0833335,105.250015,33.750214,28.740282
13/01/2024 15:00,0.494025,-6.0833335,105.250015,33.76205,28.722982
13/01/2024 16:00,0.494025,-6.0833335,105.250015,33.774075,28.707716
13/01/2024 17:00,0.494025,-6.0833335,105.250015,33.78444,28.694
13/01/2024 18:00,0.494025,-6.0833335,105.250015,33.791355,28.679108
13/01/2024 19:00,0.494025,-6.0833335,105.250015,33.801365,28.667261
13/01/2024 20:00,0.494025,-6.0833335,105.250015,33.812443,28.658516
13/01/2024 21:00,0.494025,-6.0833335,105.250015,33.810043,28.639694
13/01/2024 22:00,0.494025,-6.0833335,105.250015,33.812283,28.609715
13/01/2024 23:00,0.494025,-6.0833335,105.250015,33.83387,28.609653
14/01/2024 00:00,0.494025,-6.0833335,105.250015,33.85205,28.630772
14/01/2024 01:00,0.494025,-6.0833335,105.250015,33.86515,28.666948
14/01/2024 02:00,0.494025,-6.0833335,105.250015,33.87576,28.768522
14/01/2024 03:00,0.494025,-6.0833335,105.250015,33.887135,28.964342
14/01/2024 04:00,0.494025,-6.0833335,105.250015,33.898876,29.172216
14/01/2024 05:00,0.494025,-6.0833335,105.250015,33.910618,29.289108
14/01/2024 06:00,0.494025,-6.0833335,105.250015,33.920795,29.349688
14/01/2024 07:00,0.494025,-6.0833335,105.250015,33.928875,29.45714
14/01/2024 08:00,0.494025,-6.0833335,105.250015,33.93823,29.483913
14/01/2024 09:00,0.494025,-6.0833335,105.250015,33.94879,29.439682
14/01/2024 10:00,0.494025,-6.0833335,105.250015,33.95733,29.3925
14/01/2024 11:00,0.494025,-6.0833335,105.250015,33.964073,29.343374
14/01/2024 12:00,0.494025,-6.0833335,105.250015,33.96935,29.296549
14/01/2024 13:00,0.494025,-6.0833335,105.250015,33.97692,29.230694
14/01/2024 14:00,0.494025,-6.0833335,105.250015,33.984035,29.169722
14/01/2024 15:00,0.494025,-6.0833335,105.250015,33.98554,29.125973
14/01/2024 16:00,0.494025,-6.0833335,105.250015,33.979984,29.092249
14/01/2024 17:00,0.494025,-6.0833335,105.250015,33.971928,29.061192
14/01/2024 18:00,0.494025,-6.0833335,105.250015,33.964558,29.029533
14/01/2024 19:00,0.494025,-6.0833335,105.250015,33.958015,29.00042
14/01/2024 20:00,0.494025,-6.0833335,105.250015,33.950375,28.974003
14/01/2024 21:00,0.494025,-6.0833335,105.250015,33.943554,28.949318
14/01/2024 22:00,0.494025,-6.0833335,105.250015,33.93638,28.928461
14/01/2024 23:00,0.494025,-6.0833335,105.250015,33.930447,28.916199
15/01/2024 00:00,0.494025,-6.0833335,105.250015,33.9268,28.922934
15/01/2024 01:00,0.494025,-6.0833335,105.250015,33.92151,28.962193
15/01/2024 02:00,0.494025,-6.0833335,105.250015,33.910316,29.04066
15/01/2024 03:00,0.494025,-6.0833335,105.250015,33.892822,29.152107
15/01/2024 04:00,0.494025,-6.0833335,105.250015,33.878174,29.279137
15/01/2024 05:00,0.494025,-6.0833335,105.250015,33.871407,29.386501
15/01/2024 06:00,0.494025,-6.0833335,105.250015,33.868187,29.48873
15/01/2024 07:00,0.494025,-6.0833335,105.250015,33.868263,29.551311
15/01/2024 08:00,0.494025,-6.0833335,105.250015,33.869488,29.569227
15/01/2024 09:00,0.494025,-6.0833335,105.250015,33.877586,29.51924
15/01/2024 10:00,0.494025,-6.0833335,105.250015,33.88539,29.458612
15/01/2024 11:00,0.494025,-6.0833335,105.250015,33.893974,29.390533
15/01/2024 12:00,0.494025,-6.0833335,105.250015,33.903442,29.329433
15/01/2024 13:00,0.494025,-6.0833335,105.250015,33.914677,29.27857
15/01/2024 14:00,0.494025,-6.0833335,105.250015,33.929344,29.229486
15/01/2024 15:00,0.494025,-6.0833335,105.250015,33.94489,29.184755
15/01/2024 16:00,0.494025,-6.0833335,105.250015,33.957882,29.14684
15/01/2024 17:00,0.494025,-6.0833335,105.250015,33.96604,29.115086
15/01/2024 18:00,0.494025,-6.0833335,105.250015,33.972023,29.09508
15/01/2024 19:00,0.494025,-6.0833335,105.250015,33.97682,29.078085
15/01/2024 20:00,0.494025,-6.0833335,105.250015,33.980003,29.062077
15/01/2024 21:00,0.494025,-6.0833335,105.250015,33.9805,29.049795
